"","user_id","Condition","condition","age","gender","field","degree","motivation","sc","pre_mean","steps_I","steps_C","steps_S","gain_I","gain_C","gain_S","pre1_I","pre1_C","pre1_S","pre2_I","pre2_C","pre2_S","pre_mean_z","college_1_feedback_truth","college_1_feedback_length","college_1_ToF","college_2_feedback_truth","college_2_feedback_length","college_2_ToF","college_3_feedback_truth","college_3_feedback_length","college_3_ToF","college_4_feedback_truth","college_4_feedback_length","college_4_ToF","intermediate_1_feedback_truth","intermediate_1_feedback_length","intermediate_1_ToF","intermediate_2_feedback_truth","intermediate_2_feedback_length","intermediate_2_ToF","intermediate_3_feedback_truth","intermediate_3_feedback_length","intermediate_3_ToF","intermediate_4_feedback_truth","intermediate_4_feedback_length","intermediate_4_ToF","statistics_1_feedback_truth","statistics_1_feedback_length","statistics_1_ToF","statistics_2_feedback_truth","statistics_2_feedback_length","statistics_2_ToF","statistics_3_feedback_truth","statistics_3_feedback_length","statistics_3_ToF","statistics_4_feedback_truth","statistics_4_feedback_length","statistics_4_ToF"
"238","3314519425","Mixed","Mixed",21,"Female","General","Upper s",1,7.4,0.833333333333333,4,4,4,0,0,-0.5,1,1,1,0,1,1,0.96869024684588,FALSE,757,6.483999968,TRUE,816,23.25900006,FALSE,1744,27.04699993,TRUE,435,10.73000002,FALSE,414,41.46000004,TRUE,322,3.203000069,FALSE,229,29.24100018,TRUE,434,10.21799994,TRUE,463,2.140000105,TRUE,794,6.929000139,FALSE,870,4.105000019,FALSE,1008,7.795000076
"239","3339870085","Control","Control",21,"Male",NA,"Primary",3,4,0.666666666666667,4,4,4,0,0,0,1,1,1,1,0,0,0.299185108637064,NA,149,14.53699994,NA,143,2.262000084,NA,130,1.541999817,NA,105,0.686000109,NA,133,0.738999844,NA,74,8.153000116,NA,66,0.934000015,NA,70,1.444999933,NA,429,2.268999815,NA,255,4.222999811,NA,276,1.002000093,NA,248,0.736999989
"240","3346198075","Mixed","Mixed",18,"Male",NA,"Post-se",2.5,5.8,0.833333333333333,4,4,4,0,-0.5,0,1,1,1,0,1,1,0.96869024684588,FALSE,757,12.24499989,TRUE,816,104.9430001,FALSE,1744,20.55299997,TRUE,435,3.384000063,FALSE,414,14.41700006,TRUE,322,1.924000025,FALSE,229,6.811000109,TRUE,434,95.35699987,TRUE,463,153.3659999,TRUE,794,6.835999966,FALSE,870,51.398,FALSE,1008,14.5999999
"241","3352593653","Accurate","Accurate",22,"Female","Science","Short-c",2.75,3.6,0.666666666666667,4,4,4,0,0,-0.5,1,1,0,1,0,1,0.299185108637064,TRUE,593,17.30699992,TRUE,816,16.00600004,TRUE,719,14.7750001,TRUE,435,8.632999897,TRUE,434,10.0999999,TRUE,322,17.59699988,TRUE,366,67.03600001,TRUE,434,120.615,TRUE,463,25.98300004,TRUE,794,28.0860002,TRUE,708,24.33500004,TRUE,574,12.90499997
"242","3356900108","Control","Control",21,"Male","Agricul",NA,NA,NA,0.5,4,4,4,0,0,0,1,0,1,0,1,0,-0.370320029571751,NA,149,1.786000013,NA,143,5.290999889,NA,130,1.326999903,NA,105,0.971999884,NA,133,5.185000181,NA,74,0.869000196,NA,66,1.476999998,NA,70,0.635999918,NA,429,2.565000057,NA,255,5.945000172,NA,276,1.514999866,NA,248,1.38499999
"243","3366644316","Mixed","Mixed",34,"Female","General","Upper s",3,5.8,0.5,4,0,4,NA,NA,-0.5,NA,NA,1,NA,NA,0,-0.370320029571751,NA,757,NA,NA,816,NA,NA,1744,NA,NA,435,NA,FALSE,414,13.94000006,TRUE,322,11.33200002,FALSE,229,10.30400014,TRUE,434,22.20300007,TRUE,463,10.63199997,TRUE,794,4.61500001,FALSE,870,12.33899999,FALSE,1008,13.70900011
"244","3375103116","Mixed","Mixed",21,"Female","Science","Upper s",3,5.4,0.666666666666667,4,4,4,0,-0.5,0,1,1,1,0,1,0,0.299185108637064,FALSE,757,55.19599986,TRUE,816,6.440999985,FALSE,1744,13.25,TRUE,435,14.70300007,FALSE,414,7.684000015,TRUE,322,2.183000088,FALSE,229,9.791000128,TRUE,434,7.925000191,TRUE,463,5.972000122,TRUE,794,7.218999863,FALSE,870,25.83800006,FALSE,1008,30.20200014
"245","3376710022","Control","Control",20,"Female",NA,"Upper s",2.5,6,0.833333333333333,4,4,4,0,-1,0,1,1,1,0,1,1,0.96869024684588,NA,149,1.460000038,NA,143,1.865999937,NA,130,3.496999979,NA,105,1.705000162,NA,133,4.789999962,NA,74,3.937999964,NA,66,4.81799984,NA,70,1.691999912,NA,429,2.16899991,NA,255,0.913000107,NA,276,5.396999836,NA,248,7.884000063
"246","3385186266","Accurate","Accurate",29,"Female",NA,"Lower s",3.75,6.6,0.833333333333333,4,4,4,0,0,0,1,1,1,1,0,1,0.96869024684588,TRUE,593,472.793,TRUE,816,84.273,TRUE,719,74.91400003,TRUE,435,22.523,TRUE,434,13.85899997,TRUE,322,48.06599998,TRUE,366,230.641,TRUE,434,9.994999886,TRUE,463,2.049000025,TRUE,794,108.118,TRUE,708,18.00099993,TRUE,574,25.78600001
"247","3394908821","Inaccurate","Inaccurate",NA,NA,NA,NA,NA,NA,0,0,0,4,NA,NA,0.5,NA,NA,0,NA,NA,0,-2.3788354441982,NA,757,NA,FALSE,500,15.34899998,NA,1744,NA,NA,1353,NA,NA,414,NA,NA,393,NA,NA,229,NA,NA,351,NA,FALSE,662,10.39499998,FALSE,865,25.91000009,FALSE,870,10.60899997,FALSE,1008,67.98800015
"248","3406180499","Accurate","Accurate",30,"Male",NA,"Upper s",3.5,7.2,0.666666666666667,4,4,4,0,0,0,1,0,1,1,1,0,0.299185108637064,TRUE,593,20.13399982,TRUE,816,20.352,TRUE,719,63.14900017,TRUE,435,20.85100007,TRUE,434,8.207000017,TRUE,322,4.29700017,TRUE,366,3.46600008,TRUE,434,17.0079999,TRUE,463,15.05200005,TRUE,794,11.07500005,TRUE,708,10.86400008,TRUE,574,12.68600011
"249","3408660247","Accurate","Accurate",28,"Female","Educati","Upper s",4,3.6,0.166666666666667,4,4,4,-0.5,0,0,1,0,0,0,0,0,-1.70933030598938,TRUE,593,78.67900014,TRUE,816,309.1700001,TRUE,719,67.00900006,TRUE,435,17.75399995,TRUE,434,7.582999945,TRUE,322,10.96099997,TRUE,366,44.15100002,TRUE,434,62.00600004,TRUE,463,7.600999832,TRUE,794,17.88199997,TRUE,708,63.25600004,TRUE,574,3.778999805
"250","3415605572","Control","Control",29,"Female",NA,"Post-se",3,3.6,0.5,4,4,4,0,0,0,1,0,1,0,1,0,-0.370320029571751,NA,149,8.54399991,NA,143,5.095999956,NA,130,5.905999899,NA,105,5.343999863,NA,133,7.780999899,NA,74,4.228999853,NA,66,3.931999922,NA,70,10.69499993,NA,429,10.5,NA,255,5.664000034,NA,276,4.166000128,NA,248,12.91400003
"251","3417566714","Control","Control",29,"Female",NA,"Short-c",2.75,4.4,0.5,4,4,4,-0.5,0,-1,1,0,1,0,0,1,-0.370320029571751,NA,149,12.69800019,NA,143,1.628000021,NA,130,1.545000076,NA,105,1.099999905,NA,133,1.924000025,NA,74,5.756000042,NA,66,1.799000025,NA,70,6.970999956,NA,429,1.411999941,NA,255,3.052999973,NA,276,4.901000023,NA,248,0.802999973
"252","3441059474","Control","Control",18,"Male",NA,"Post-se",NA,NA,0.833333333333333,4,4,4,-0.5,-0.5,NA,1,1,1,0,1,1,0.96869024684588,NA,149,2.375,NA,143,1.338999987,NA,130,4.253000021,NA,105,0.52699995,NA,133,1.28399992,NA,74,4.42599988,NA,66,0.532999992,NA,70,0.623000145,NA,429,1.601999998,NA,255,0.654999971,NA,276,0.851000071,NA,248,4.780999899
"253","3457576167","Inaccurate","Inaccurate",57,"Male","Humanit","Masterâ",2.5,3.8,0.333333333333333,4,4,4,0.5,1,0,0,0,0,1,0,1,-1.03982516778057,FALSE,757,2.197000027,FALSE,500,5.624000072,FALSE,1744,19.22900009,FALSE,1353,46.69800019,FALSE,414,2.245999813,FALSE,393,16.08500004,FALSE,229,1.782000065,FALSE,351,1.687000036,FALSE,662,5.174000025,FALSE,865,2.789000034,FALSE,870,17.53900003,FALSE,1008,23.65199995
"254","3472752329","Control","Control",19,"Female","Science","Upper s",3,5,0.833333333333333,4,4,4,0,0,0,1,1,1,0,1,1,0.96869024684588,NA,149,3.759000063,NA,143,0.243999958,NA,130,0.189999819,NA,105,0.828999996,NA,133,1.527999878,NA,74,1.124000072,NA,66,0.397000074,NA,70,2.930999994,NA,429,1.792999983,NA,255,1.037999868,NA,276,4.748000145,NA,248,0.746999979
"255","3499784824","Accurate","Accurate",23,"Female",NA,"Upper s",3,6.8,0.5,4,4,4,0,0,0,1,0,1,0,1,0,-0.370320029571751,TRUE,593,21.25300002,TRUE,816,4.152999878,TRUE,719,11.00099993,TRUE,435,7.419999838,TRUE,434,8.808000088,TRUE,322,3.144999981,TRUE,366,15.06599998,TRUE,434,13.66400003,TRUE,463,6.628999949,TRUE,794,2.428999901,TRUE,708,4.530999899,TRUE,574,9.269999981
"256","3504809401","Accurate","Accurate",22,"Female",NA,"Post-se",3.25,5.4,0.666666666666667,4,4,4,0,1,0,1,0,1,1,0,1,0.299185108637064,TRUE,593,115.8599999,TRUE,816,300.618,TRUE,719,58.68200016,TRUE,435,30.05299997,TRUE,434,56.75600004,TRUE,322,14.68400002,TRUE,366,21.11400008,TRUE,434,22.23799992,TRUE,463,9.612999916,TRUE,794,26.07299995,TRUE,708,13.86400008,TRUE,574,11.37800002
"257","3510431012","Inaccurate","Inaccurate",NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,757,36.51200008,FALSE,500,NA,FALSE,1744,43.97399998,FALSE,1353,7.963000059,NA,414,NA,NA,393,NA,NA,229,NA,NA,351,NA,NA,662,NA,NA,865,NA,NA,870,NA,NA,1008,NA
"258","3510928573","Inaccurate","Inaccurate",NA,NA,NA,NA,NA,NA,0.5,2,0,0,NA,NA,NA,1,NA,NA,0,NA,NA,-0.370320029571751,NA,757,NA,NA,500,NA,NA,1744,NA,NA,1353,NA,FALSE,414,5.134000063,FALSE,393,21.852,NA,229,NA,NA,351,NA,NA,662,NA,NA,865,NA,NA,870,NA,NA,1008,NA
"259","3511651711","Inaccurate","Inaccurate",NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,NA,NA,500,NA,NA,1744,NA,NA,1353,NA,NA,414,NA,NA,393,NA,NA,229,NA,NA,351,NA,FALSE,662,2.756000042,FALSE,865,16.90200019,FALSE,870,4.455999851,FALSE,1008,38.13800001
"260","3515547400","Accurate","Accurate",39,"Female","Science","Short-c",3.25,6.8,0.666666666666667,4,4,4,0,0.5,0,1,0,1,1,0,1,0.299185108637064,TRUE,593,14.06599998,TRUE,816,13.24000001,TRUE,719,4.853000164,TRUE,435,3.342999935,TRUE,434,8.929999828,TRUE,322,4.75999999,TRUE,366,4.080999851,TRUE,434,5.131000042,TRUE,463,4.20600009,TRUE,794,2.906999826,TRUE,708,2.883000135,TRUE,574,7.282999992
"261","3538188593","Control","Control",19,"Female","Science","Short-c",2,8.2,1,4,4,4,-0.5,0,-0.5,1,1,1,1,1,1,1.6381953850547,NA,149,1.034000158,NA,143,0.933000088,NA,130,6.227999926,NA,105,2.327000141,NA,133,4.858999968,NA,74,0.835000038,NA,66,3.484000206,NA,70,2.946999788,NA,429,1.260000229,NA,255,5.19299984,NA,276,1.250999928,NA,248,1.07400012
"262","3600107240","Inaccurate","Inaccurate",22,"Female",NA,"Post-se",1,1,0.5,0,4,4,NA,0,NA,NA,0,NA,NA,1,NA,-0.370320029571751,FALSE,757,5.697000027,FALSE,500,35.12199998,FALSE,1744,11.33100009,FALSE,1353,87.28299999,NA,414,NA,NA,393,NA,NA,229,NA,NA,351,NA,FALSE,662,4.416000128,FALSE,865,12.81399989,FALSE,870,11.273,FALSE,1008,7.051000118
"263","3603334752","Accurate","Accurate",28,NA,"Enginee","Post-se",3,2.8,0.5,4,1,4,0,NA,-0.5,0,NA,1,0,NA,1,-0.370320029571751,NA,593,NA,NA,816,NA,TRUE,719,5.769999981,NA,435,NA,TRUE,434,9.29700017,TRUE,322,5.523999929,TRUE,366,19.98699999,TRUE,434,27.93500018,TRUE,463,10.47900009,TRUE,794,18.86400008,TRUE,708,23.03800011,TRUE,574,36.37199998
"264","3609404470","Control",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6381953850547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","3622054096","Mixed","Mixed",NA,NA,"Science","Short-c",2.25,7.4,0.833333333333333,4,4,4,0,-0.5,0,1,1,1,0,1,1,0.96869024684588,FALSE,757,208.5039999,TRUE,816,25.06599998,FALSE,1744,219.053,TRUE,435,1.603000164,FALSE,414,64.51300001,TRUE,322,5.429999828,FALSE,229,266.681,TRUE,434,5.864000082,TRUE,463,1.457000017,TRUE,794,8.095000029,FALSE,870,3.900999784,FALSE,1008,22.92400002
"266","3639684965","Mixed","Mixed",24,"Male",NA,NA,3,6.4,0.5,4,4,4,0,1,-0.5,1,0,1,0,0,1,-0.370320029571751,FALSE,757,60.39599991,TRUE,816,67.352,FALSE,1744,6.47300005,TRUE,435,5.255999804,FALSE,414,5.736999989,TRUE,322,10.64699984,FALSE,229,4.703999996,TRUE,434,4.96600008,TRUE,463,3.809000015,TRUE,794,11.72000003,FALSE,870,7.075000048,FALSE,1008,8.751000166
"267","3650774108","Accurate","Accurate",27,"Non-bin","Enginee","Upper s",3,3.2,0.5,4,4,4,-0.5,0,0,1,0,1,1,0,0,-0.370320029571751,TRUE,593,84.60299993,TRUE,816,57.23099995,TRUE,719,103.4749999,TRUE,435,24.9000001,TRUE,434,10.51100016,TRUE,322,20.72399998,TRUE,366,50.91100001,TRUE,434,20.43000007,TRUE,463,3.68599987,TRUE,794,29.42199993,TRUE,708,11.68199992,TRUE,574,13.90499997
"268","3659126953","Inaccurate","Inaccurate",18,"Female","Educati","Lower s",3,2,0.333333333333333,4,4,4,0,0.5,0.5,1,0,0,0,0,1,-1.03982516778057,FALSE,757,6.694999933,FALSE,500,157.5289998,FALSE,1744,232.2390001,FALSE,1353,211.71,FALSE,414,5.720999956,FALSE,393,11.8440001,FALSE,229,11.75099993,FALSE,351,19.39499998,FALSE,662,32.44500017,FALSE,865,56.88100004,FALSE,870,116.3899999,FALSE,1008,138.9880002
"269","3671364303","Inaccurate","Inaccurate",20,"Female",NA,"Post-se",1,0.6,0.666666666666667,4,2,4,0,-0.5,-0.5,1,0,0,1,1,1,0.299185108637064,FALSE,757,24.63199997,FALSE,500,128.4860001,FALSE,1744,15.75200009,NA,1353,NA,FALSE,414,5.303999901,FALSE,393,26.05299997,FALSE,229,12.102,FALSE,351,15.97900009,FALSE,662,14.56799984,FALSE,865,11.74799991,FALSE,870,8.88499999,FALSE,1008,9.394999981
"270","3677419658","Mixed","Mixed",21,"Female",NA,"Post-se",NA,NA,0.833333333333333,4,4,4,0,0,0,1,0,1,1,1,1,0.96869024684588,FALSE,757,374.1210001,TRUE,816,336.5250001,FALSE,1744,188.97,TRUE,435,6.258000135,FALSE,414,93.64499998,TRUE,322,65.88399982,FALSE,229,75.60400009,TRUE,434,48.05000019,TRUE,463,18.37000012,TRUE,794,108.1210001,FALSE,870,334.7679999,FALSE,1008,27.32999992
"271","3699881824","Inaccurate","Inaccurate",18,"Male",NA,"Post-se",2.5,6,0.5,4,4,4,-1,0.5,0,1,1,0,1,0,0,-0.370320029571751,FALSE,757,59.25699997,FALSE,500,40.56700015,FALSE,1744,25.99000001,FALSE,1353,9.026000023,FALSE,414,2.773999929,FALSE,393,16.11400008,FALSE,229,4.863999844,FALSE,351,16.66799998,FALSE,662,4.194000006,FALSE,865,1.243000031,FALSE,870,5.628999949,FALSE,1008,1.463999987
"272","3710570595","Control","Control",25,"Female",NA,"Upper s",3,5.6,0.666666666666667,4,4,4,0,0,0.5,1,1,1,0,1,0,0.299185108637064,NA,149,1.27699995,NA,143,1.062000036,NA,130,4.553999901,NA,105,0.961999893,NA,133,3.235999823,NA,74,1.078999996,NA,66,0.818000078,NA,70,0.925000191,NA,429,5.805999994,NA,255,1.065999985,NA,276,1.286000013,NA,248,1.182999849
"273","3716318811","Mixed","Mixed",20,"Female","Agricul",NA,4,8,0.5,4,2,4,0,0.5,0,1,1,1,0,0,0,-0.370320029571751,FALSE,757,149.132,NA,816,NA,NA,1744,NA,TRUE,435,271.5059998,FALSE,414,139.039,TRUE,322,42.40700006,FALSE,229,48.14600015,TRUE,434,4.705999851,TRUE,463,8.029999971,TRUE,794,42.57999992,FALSE,870,123.487,FALSE,1008,251.7720001
"274","3723615673","Inaccurate","Inaccurate",20,"Female",NA,"Post-se",3.5,2.6,1,0,0,4,NA,NA,0,NA,NA,1,NA,NA,1,1.6381953850547,NA,757,NA,NA,500,NA,NA,1744,NA,NA,1353,NA,NA,414,NA,NA,393,NA,NA,229,NA,NA,351,NA,FALSE,662,49.81900001,FALSE,865,10.61699986,FALSE,870,4.920000076,FALSE,1008,5.078000069
"275","3725161264","Mixed","Mixed",20,"Female",NA,"Post-se",3.75,5,0.666666666666667,4,4,4,0,0,0,1,1,1,1,0,0,0.299185108637064,FALSE,757,1.743999958,TRUE,816,1.011999846,FALSE,1744,2.625,TRUE,435,7.499000072,FALSE,414,12.03100014,TRUE,322,48.40700006,FALSE,229,7.019000053,TRUE,434,1.693000078,TRUE,463,3.896000147,TRUE,794,7.664000034,FALSE,870,5.177000046,FALSE,1008,30.25900006
"276","3726974369","Mixed","Mixed",NA,NA,"Enginee","Masterâ",NA,NA,0.333333333333333,4,4,4,0,0,0,0,0,1,1,0,0,-1.03982516778057,FALSE,757,5.865999937,TRUE,816,14.24300003,FALSE,1744,37.53600001,TRUE,435,8.232000113,FALSE,414,29.60000014,TRUE,322,4.638000011,FALSE,229,14.1559999,TRUE,434,18.68300009,TRUE,463,33.4690001,TRUE,794,14.398,FALSE,870,32.18099999,FALSE,1008,14.31599998
"277","3748402337","Accurate","Accurate",NA,NA,NA,"Post-se",3,1,0.5,3,1,4,0,0.5,-0.5,1,0,1,0,1,0,-0.370320029571751,TRUE,593,40.26099992,NA,816,NA,NA,719,NA,NA,435,NA,TRUE,434,50.94099998,TRUE,322,27.30400014,TRUE,366,53.72899985,TRUE,434,35.48900008,TRUE,463,56.52900004,TRUE,794,28.94300008,TRUE,708,32.42499995,TRUE,574,33.50300002
"278","3785811401","Mixed","Mixed",48,"Female",NA,"Post-se",1.5,0.6,0.5,4,4,4,0,0,0.5,1,0,1,1,0,0,-0.370320029571751,FALSE,757,49.69700003,TRUE,816,4.719000101,FALSE,1744,13.60499978,TRUE,435,3.176999807,FALSE,414,6.690999985,TRUE,322,14.59800005,FALSE,229,30.76399994,TRUE,434,8.638999939,TRUE,463,4.150000095,TRUE,794,11.18799996,FALSE,870,11.5,FALSE,1008,6.944999933
"279","3811379329","Accurate","Accurate",19,"Female","Humanit","Primary",NA,NA,0,4,4,4,0.5,0,1,0,0,0,0,0,0,-2.3788354441982,TRUE,593,3.981999874,TRUE,816,1.328999996,TRUE,719,1.516000032,TRUE,435,1.322999954,TRUE,434,5.839999914,TRUE,322,1.625999928,TRUE,366,1.981000185,TRUE,434,2.86500001,TRUE,463,1.621000051,TRUE,794,1.25999999,TRUE,708,1.230999947,TRUE,574,3.566999912
"280","3826870233","Mixed","Mixed",NA,"Male",NA,NA,3.5,4.6,1,2,0,4,NA,NA,-0.5,NA,NA,1,NA,NA,1,1.6381953850547,FALSE,757,92.44000006,TRUE,816,33.16100001,FALSE,1744,96.92900014,TRUE,435,4.457000017,FALSE,414,7.480000019,TRUE,322,28.204,FALSE,229,57.47399998,TRUE,434,105.141,TRUE,463,4.093999863,TRUE,794,46.52799988,FALSE,870,10.84800005,FALSE,1008,9.393000126
"281","3832537985","Inaccurate","Inaccurate",30,"Female",NA,"Post-se",NA,NA,0.166666666666667,4,4,4,0,0.5,0.5,0,0,0,1,0,0,-1.70933030598938,FALSE,757,145.823,FALSE,500,31.96300006,FALSE,1744,117.2919998,FALSE,1353,148.0209999,FALSE,414,49.61100006,FALSE,393,21.42000008,FALSE,229,80.84100008,FALSE,351,20.5,FALSE,662,24.38899994,FALSE,865,20.02199984,FALSE,870,13.47199988,FALSE,1008,34.44899988
"282","3862757216","Mixed","Mixed",21,"Female","Science","Short-c",3.5,5.8,0.833333333333333,4,2,4,0.5,0,-0.5,1,1,1,0,1,1,0.96869024684588,NA,757,NA,TRUE,816,114.5039999,FALSE,1744,120.6639998,TRUE,435,80.8130002,FALSE,414,42.125,TRUE,322,63.11800003,FALSE,229,38.18599987,TRUE,434,44.68799996,TRUE,463,15.05200005,TRUE,794,26.86699986,FALSE,870,32.22000003,FALSE,1008,95.24300003
"283","3918745647","Control","Control",22,"Non-bin","Humanit","Post-se",2.5,3,0.5,4,4,4,0,0,0,1,1,0,0,1,0,-0.370320029571751,NA,149,3.60800004,NA,143,0.578000069,NA,130,1.222000122,NA,105,1.343999863,NA,133,1.051999807,NA,74,7.239000082,NA,66,1.611999989,NA,70,1.304999828,NA,429,1.119999886,NA,255,0.779999971,NA,276,4.112999916,NA,248,0.718999863
"284","3921327680","Accurate","Accurate",NA,NA,NA,NA,3,6.8,1,4,4,4,0,-0.5,0,1,1,1,1,1,1,1.6381953850547,TRUE,593,2.221999884,TRUE,816,1.91899991,TRUE,719,1.825000048,TRUE,435,6.291000128,TRUE,434,9.196000099,TRUE,322,2.463999987,TRUE,366,4.433000088,TRUE,434,4.006999969,TRUE,463,2.088999987,TRUE,794,2.294000149,TRUE,708,6.611999989,TRUE,574,6.083999872
"285","3924045894","Inaccurate","Inaccurate",20,"Female",NA,"Post-se",2.25,2.8,0.333333333333333,4,4,4,-0.5,0,0,1,0,1,0,0,0,-1.03982516778057,FALSE,757,3.427000046,FALSE,500,9.153000116,FALSE,1744,7.006999969,FALSE,1353,2.594000101,FALSE,414,5.561000109,FALSE,393,5.001999855,FALSE,229,2.525000095,FALSE,351,8.352999926,FALSE,662,7.229000092,FALSE,865,10.61500001,FALSE,870,5.460999966,FALSE,1008,6.010999918
"286","3924381403","Mixed","Mixed",21,"Male","Science",NA,2,6,0.833333333333333,4,4,4,0,0,0,1,1,1,1,1,0,0.96869024684588,FALSE,757,48.19400001,TRUE,816,119.582,FALSE,1744,32.49099994,TRUE,435,35.20300007,FALSE,414,17.22000003,TRUE,322,4.003000021,FALSE,229,32.11800003,TRUE,434,38.3269999,TRUE,463,7.066999912,TRUE,794,10.78200006,FALSE,870,5.138000011,FALSE,1008,14.56500006
"287","3925006105","Inaccurate","Inaccurate",19,"Female",NA,NA,3.5,7.4,0.5,4,4,4,0,0,0,1,0,1,0,0,1,-0.370320029571751,FALSE,757,8.40199995,FALSE,500,6.375,FALSE,1744,12.26099992,FALSE,1353,4.270999908,FALSE,414,18.15300012,FALSE,393,13.98600006,FALSE,229,5.390000105,FALSE,351,4.633000135,FALSE,662,7.233999968,FALSE,865,20.18200016,FALSE,870,7.322000027,FALSE,1008,8.325999975
"288","3930878195","Inaccurate","Inaccurate",22,"Female",NA,"Upper s",2.75,6.2,0.833333333333333,4,4,4,-0.5,0,0,1,1,1,1,1,0,0.96869024684588,FALSE,757,32.43900013,FALSE,500,26.99800014,FALSE,1744,35.30500007,FALSE,1353,8.217000008,FALSE,414,23.93600011,FALSE,393,17.4059999,FALSE,229,2.371999979,FALSE,351,16.079,FALSE,662,16.82499981,FALSE,865,7.680000067,FALSE,870,8.477999926,FALSE,1008,6.014999866
"289","3948823177","Mixed","Mixed",19,"Male","Science",NA,3.25,8.2,0.666666666666667,3,3,4,0.5,0,0,0,1,1,0,1,1,0.299185108637064,FALSE,757,23.77999997,TRUE,816,55.52100015,FALSE,1744,14.31800008,TRUE,435,0.828000069,FALSE,414,2.809000015,TRUE,322,4,FALSE,229,6.870999813,NA,434,NA,TRUE,463,5.777999878,TRUE,794,6.815999985,FALSE,870,13.36500001,FALSE,1008,5.720000029
"290","3950917728","Accurate","Accurate",21,"Female",NA,"Post-se",3,5.8,0.833333333333333,4,1,4,0,0,0,1,1,1,0,1,1,0.96869024684588,NA,593,NA,TRUE,816,132.6949999,NA,719,NA,TRUE,435,50.43900013,TRUE,434,9.631000042,TRUE,322,4.105000019,TRUE,366,25.61400008,TRUE,434,6.803999901,TRUE,463,7.968999863,TRUE,794,9.069999933,TRUE,708,40.10400009,TRUE,574,9
"291","3959895789","Inaccurate","Inaccurate",32,"Male","Enginee",NA,1,6.4,0.666666666666667,4,4,4,0,0,0.5,1,1,1,0,1,0,0.299185108637064,FALSE,757,16.38499999,FALSE,500,13.98100019,FALSE,1744,35.83999991,FALSE,1353,28.57800007,FALSE,414,44.98799992,FALSE,393,25.64199996,FALSE,229,32.99199986,FALSE,351,7.100000143,FALSE,662,36.70000005,FALSE,865,18.24699998,FALSE,870,12.91400003,FALSE,1008,5.494999886
"292","3967659420","Mixed","Mixed",NA,NA,NA,NA,NA,NA,0.5,4,0,0,NA,NA,NA,1,NA,NA,0,NA,NA,-0.370320029571751,NA,757,NA,NA,816,NA,NA,1744,NA,NA,435,NA,FALSE,414,9.305000067,TRUE,322,NA,FALSE,229,8.376999855,TRUE,434,7.652999878,NA,463,NA,NA,794,NA,NA,870,NA,NA,1008,NA
"293","3980795702","Mixed","Mixed",21,"Female",NA,NA,2.5,5.6,0.833333333333333,4,4,4,0,-1,0,1,1,1,0,1,1,0.96869024684588,FALSE,757,2.087000132,TRUE,816,5.153000116,FALSE,1744,4.411000013,TRUE,435,5.49000001,FALSE,414,10.59000015,TRUE,322,5.471999884,FALSE,229,18.93300009,TRUE,434,3.358999968,TRUE,463,1.712000132,TRUE,794,5.604000092,FALSE,870,9.270999908,FALSE,1008,16.23600006
"294","3983399289","Control","Control",23,"Female",NA,"Upper s",NA,NA,0.5,4,4,4,0,-1,0.5,0,1,1,0,1,0,-0.370320029571751,NA,149,1.044000149,NA,143,5.062000036,NA,130,0.86500001,NA,105,1.187999964,NA,133,1.508999825,NA,74,15.18200016,NA,66,0.88499999,NA,70,0.65199995,NA,429,0.801000118,NA,255,2.457000017,NA,276,2.041000128,NA,248,4.808000088
"295","3995050299","Accurate","Accurate",21,"Female",NA,NA,2.75,5.6,0.666666666666667,4,4,4,0,0,0.5,1,1,1,0,1,0,0.299185108637064,TRUE,593,3.720000029,TRUE,816,23.30100012,TRUE,719,8.488999844,TRUE,435,30.30799985,TRUE,434,9.50999999,TRUE,322,3.497999907,TRUE,366,6.756000042,TRUE,434,21.63599992,TRUE,463,6.530999899,TRUE,794,49.39699984,TRUE,708,8.967000008,TRUE,574,4.805999994
"296","4007953370","Accurate","Accurate",42,"Male",NA,"Short-c",2.5,6,0.5,4,4,4,0,0.5,0,1,1,1,0,0,0,-0.370320029571751,TRUE,593,17.84500003,TRUE,816,61.27200007,TRUE,719,83.70500016,TRUE,435,10.67799997,TRUE,434,4.125999928,TRUE,322,6.962999821,TRUE,366,5.039999962,TRUE,434,34.21499991,TRUE,463,10.36300015,TRUE,794,39.17499995,TRUE,708,5.879000187,TRUE,574,21.61299992
